Experiments,ERabs<--ACabs,ERabs<--BAabs,ERabs<--BHabs,ERabs<--BLabs,ERabs<--BUabs,ERabs<--CAabs,ERabs<--CCabs,ERabs<--CHabs,ERabs<--DFabs,ERabs<--ELabs,ERabs<--ERabs,ERabs<--FPabs,ERabs<--PCabs,ERabs<--PJabs,ERabs<--RIabs,ERabs<--pH,ERabs<--Lactate,ERabs<--Butyrate,ERabs<--Acetate,ERabs<--AcGum,ERabs<--ArGal,ERabs<--Inulin,ERabs<--Pectin,ERabs<--Starch,ERabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,-0.0034079737443890837,-0.031825016640747585,0.0036212424230244425,0.0,-0.03658086907429,-0.02774394505346815,0.0,0.0040381514958830345,-0.0018650358801500665,0.0,0.0463864766061306,-0.0009384818064669768,0.0,0.0,-0.008594377263863053,0.0,0.0,0.0,0.0,0.0,0.0,0.06746802253959079,0.035333723140259586,0.035538332174635597,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,-0.002960353003193935,-0.01966409685297145,0.005547481045747797,0.0,-0.026215677770475548,-0.02625624760467973,0.0,0.003118762849933571,-0.004234351217746735,0.0,0.04580125988771518,0.0011985462365878953,0.0,0.0,-0.005719711512534155,0.0,0.0,0.0,0.0,0.0,0.0,0.06317001755815,0.03575711804700808,0.0,0.023423540664629802,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BU-CA-CH-DF-ER-FP-RI-5Inulin-1Pectin,-0.0038851390592753885,-0.006273973500356078,-0.0048037223983556036,0.0,-0.012979607237502933,-0.033154423581436276,0.0,0.004786574095487594,0.0026091644540429115,0.0,0.05399213330820203,0.006836188491433859,0.0,0.0,-0.002100356202572584,0.0,0.0,0.0,0.0,0.0,0.0,0.06406470113433897,0.03129899906925857,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BU-CA-CH-DF-ER-RI-4Inulin-2Pectin,-0.0021242283151618074,-0.010967551154040155,0.004961752953628699,0.0,0.008363072449962297,-0.024100879805960825,0.0,0.0034172269293949718,-0.003990998225552695,0.0,0.0679035395649927,0.0,0.0,0.0,-0.013495534968872866,0.0,0.0,0.0,0.0,0.0,0.0,0.062267565611927284,0.057833394168743064,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BU-CA-CH-EL-ER-FP-RI-5Inulin-1Pectin,-0.02146949586458504,-0.011440103524364531,0.0023821662645787,0.0,-0.017140833428129554,-0.0004748762119561434,0.0,-0.003966275090351701,0.0,-0.023765441635623573,0.01870280485600233,-0.013197096227668226,0.0,0.0,-0.009781351452693344,0.0,0.0,0.0,0.0,0.0,0.0,0.07624059291556477,0.0261521537322551,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BU-CA-CH-ER-FP-RI-3Inulin-2Pectin-1Starch,-0.0060674621723592285,-0.03584754455368966,0.0021102713653817773,0.0,-0.010370580689050257,-0.017511445563286543,0.0,0.015273519372567535,0.0,0.0,0.04842438329942524,0.0001364207360893488,0.0,0.0,-0.014437644765712321,0.0,0.0,0.0,0.0,0.0,0.0,0.08291853978298605,0.028127190889790654,0.010520672099664808,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BU-CA-DF-EL-ER-FP-RI-5Inulin-1Pectin,-0.024375289469026028,-0.014893245277926325,0.00012727761641144751,0.0,0.01683650629129261,-0.021509532653726637,0.0,0.0,-0.00846179558429867,-0.018671551556326448,0.03727578399702906,-0.0002812689635902643,0.0,0.0,-0.014675989374518394,0.0,0.0,0.0,0.0,0.0,0.0,0.03378472572658211,0.03587155682034791,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BU-CA-DF-ER-FP-RI-3Inulin-1Pectin-2Xylan,-0.004438517428934574,-0.03826417427044362,0.008025023131631314,0.0,-0.009469451918266713,-0.02924551288597286,0.0,0.0,-0.0003585795173421502,0.0,0.03793446938507259,-0.0007791075855493546,0.0,0.0,-0.0020404051057994364,0.0,0.0,0.0,0.0,0.0,0.0,0.055300107412040236,0.021084999619051813,0.0,0.035658195661380884,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BH-BU-CC-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,-0.02101305724742512,-0.0025171488006081847,-1.1478524862064256e-05,0.0,-0.005952764043791426,0.0,0.0074698710814118385,-3.3286529489689405e-05,-0.0032899267971515656,-0.039704000292759806,0.03477459835509459,0.0020787359163579014,0.0,0.0,-0.007675401349034574,0.0,0.0,0.0,0.0,0.0,0.0,0.06894267355609271,0.027468589988226693,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BU-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,-0.010235917987301946,-0.02404737761244178,0.004419508716091513,0.0,-0.020222956873476507,0.0,0.004187978245317936,0.005917400261387229,0.0007629234343767167,0.0,0.10507276165299118,0.0015080349054187535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11025537732057274,0.0317191306501627,0.008841945976018905,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,-0.0041693902264038725,-0.02117121395551496,0.006552269734028313,0.0,-0.01683975590599908,0.0,0.008016751044326358,0.0043040564180248314,-0.0022856277517146533,0.0,0.08596511764658822,0.002740442597617706,0.0,0.0,-0.008649427883533968,0.0,0.0,0.0,0.0,0.0,0.0,0.09250153991807666,0.02556484741055303,0.016698299803667598,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,-0.003095692437556055,-0.016173452604562044,0.006856129608220524,0.0,-0.004528597773363193,0.0,-0.0002332862156132857,0.0011776086046463912,0.0028045285079214308,0.0,0.08847637676323454,0.007953269976294704,0.0,0.0,-0.007920852396637201,0.0,0.0,0.0,0.0,0.0,0.0,0.08396147915886508,0.03716900266913904,0.0,0.01768513944827848,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BU-CC-CH-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BU-CC-DF-EL-FP-RI-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.0,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BU-CC-RI-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BU-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,-0.007913438266971044,-0.02730499326975809,0.00103251025494602,0.0,-0.03904348239302635,0.0,0.0,1.4813591001762285e-05,-0.0032560715400096443,-0.043442996865552336,0.04156185006205407,0.0031159897852275106,0.0,0.0,-0.015613044663849805,0.0,0.0,0.0,0.0,0.0,0.0,0.07334803551849392,0.03511577350501385,0.0,0.01396373664546344,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BU-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,-0.010749547323212028,-0.009332001116126776,-0.0022046585101634262,0.0,-0.008665472641587258,0.0,0.0,-4.690219648182392e-05,-0.0019123550038784743,-0.04926160932518542,0.05917842125054449,0.001525785680860281,0.0,0.0,-0.01275507602840662,0.0,0.0,0.0,0.0,0.0,0.0,0.06885661804117263,0.017560274922288954,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BU-CH-DF-ER-FP-RI-3Inulin-1Pectin-2Starch,-0.009009755309671163,-0.04322920418344438,0.013240504311397672,0.0,-0.047254686383530496,0.0,0.0,0.008119551790878176,-0.00399086510296911,0.0,0.04858466605655849,0.0012579500675201417,0.0,0.0,-0.019452736573293807,0.0,0.0,0.0,0.0,0.0,0.0,0.09605022680480033,0.024063464207574724,0.04467868395149708,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,0.9160361284648569,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BH-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.006495010992512107,-0.017146177729591726,0.003916331846266985,0.0,0.001242730999365449,0.0,0.0,-0.005685725342482328,-0.002616992546245456,0.0,0.07081373843830079,0.005032101832330227,0.0,0.0,-0.010387396812438965,0.0,0.0,0.0,0.0,0.0,0.0,0.10295451818965376,0.027092840056866407,0.0,0.02525463046040386,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BU-PC-PJ-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-CA-CC-CH-DF-EL-FP-PJ-RI-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-CA-CC-CH-DF-ER-FP-PJ-RI-Xylan,-0.0006467084866017103,-0.009779063193127513,0.0085832774406299,0.0,0.0,0.004208038584329188,0.0018718488747254014,0.00498310117982328,-0.0010276079177856446,0.0,0.0038339645368978383,0.0017787108197808265,0.0,-0.011260702367872,-0.017825976479798555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01528111700899899,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-CA-CC-CH-DF-FP-PJ-RI-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-CA-CC-DF-EL-ER-FP-RI-Starch,-0.01132872678516876,-0.0956476918377337,0.010544134193055686,0.0,0.0,0.02709334913552517,0.012361286030638786,0.0,-0.012394533270881289,-0.01809229506623177,0.10097042091989092,-0.002631213405125198,0.0,0.0,-0.02012756515649103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813658649013156,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-CA-CC-EL-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6881322633868306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,-0.0009419428598549631,-0.04524015720623235,0.0075499094608757235,0.0,0.0,0.005709044635295868,0.0,0.018375420839422278,-0.007663323259395029,-0.010896525009431772,0.08832989785716766,0.006624137025533451,0.0,0.0,-0.0254002353693876,0.0,0.0,0.0,0.0,0.0,0.0,0.051088532639874354,0.022980707024948463,0.06084264274169174,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BH-CA-CH-DF-EL-ER-FP-RI-ArGal,-0.004222860670692864,-0.014193695548567035,-0.013523901014455728,0.0,0.0,-0.006202719307371548,0.0,0.004329894181518327,0.003939761292366754,-0.011650121416009608,-0.010130782877760274,0.00128234639054253,0.0,0.0,-0.020465449651791937,0.0,0.0,0.0,0.0,0.0,0.01582208386666718,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-CA-CH-DF-EL-ER-PJ-RI-Xylan,-0.009484213244702135,0.0062943023319045706,0.002396635977285249,0.0,0.0,0.0029670477933472113,0.0,-0.007770673216631015,0.0020965407824232465,-0.008347965710397278,-0.0035526248005529246,0.0,0.0,-0.010860244410910777,-0.016808248435457546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805418914450067,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.0,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-CA-CH-DF-FP-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-CA-CH-DF-FP-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-CA-CH-EL-PC-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.6999650017498125,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-CA-CH-PJ-Inulin-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.5,0.5,0.0,0.0
AC-BA-BH-CC-EL-PC-PJ-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-CC-PC-RI-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-CH-PJ-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-ER-FP-PJ-RI-Inulin,-0.025579490602530282,-0.0015793786994342145,0.015126106232918542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020631367308569366,0.010168969374278495,0.0,-0.026177141269476248,0.015257795116510885,0.0,0.0,0.0,0.0,0.0,0.0,0.04423828230335795,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-FP-PJ-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-FP-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857141709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-4Inulin-2Starch,-0.0021612879095806014,-0.023375104466039274,0.0,-0.0007464587171044615,-0.05980461002844903,-0.017043525249593787,0.005769475984076659,-0.010092421952221129,-0.00010229341892732514,-0.019479807854319613,0.030126949151357014,-0.0035726510816150242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059224764040360846,0.0,0.03984969280039271,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,-0.016398203908465803,-0.015560255124000832,0.0,-0.00019436870934441686,-0.04514515813207254,-0.02182554703904316,-0.0014156362449284643,-0.0033315226901322603,0.00040253077168017626,-0.014650836295913905,0.02873480721609667,0.0007430653495248407,0.0,0.0,-0.017028361035045236,0.0,0.0,0.0,0.0,0.0,0.0,0.05351668276125565,0.03671083232620731,0.026184867921983823,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,-0.02070710512206835,-0.018157687750371063,0.0,-0.00756892205818611,-0.005636032889871036,-0.02753490335581934,0.0050106083097703315,-0.0022270396790083718,-0.000823677736608421,-0.02202129629714524,0.04797995161703404,0.002008788287639618,0.0,0.0,-0.004840768079328186,0.0,0.0,0.0,0.0,0.0,0.0,0.04140560712446185,0.026786689317839986,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-PJ-RI-4Inulin-2Pectin,-0.008112229899886777,-0.015934510896091953,0.0,0.004790829521987368,-0.013965156093678054,0.0012512826634680525,0.0046804747270310625,0.005293214803232867,-0.0022450155195067913,-0.00046538846457705777,0.038307214950156564,0.0,0.0,-0.012130960986456451,-0.006227822152569014,0.0,0.0,0.0,0.0,0.0,0.0,0.034790456021095026,0.026870958698803887,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-RI-4Inulin-2Pectin,-0.001489749980262584,-0.022505346504557464,0.0,-0.0035344998145269025,-0.010563487600949075,-0.020812216990937788,0.00010141875180933211,0.009020204604085948,-0.003599715212153064,-0.006538229684034984,0.03271579038765696,0.0,0.0,0.0,-0.013718178495764732,0.0,0.0,0.0,0.0,0.0,0.0,0.07691202907719547,0.04561560538907846,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
